CustomerID,Channel,Time_Of_Day,Day_Of_Week,Campaign_Id,Product_LOB,Conversion_Flag,Source,Time_Stamp,Comm_Id
ID00003030,Email,Afternoon,1,5,Electronic,no,SMS,2014-11-13,4
ID00003030,SMS,Evening,1,5,Electronic,no,SMS,2014-11-14,5
ID00003030,SMS,Evening,1,5,Electronic,no,SMS,2014-11-19,6
ID00003031,Email,Afternoon,5,1,Computer,no,Previous Campaign,2014-12-01,1
ID00003031,Call,Evening,6,5,Electronic,no,Previous Campaign,2014-09-27,2
ID00003031,Email,Evening,6,5,Electronic,no,Previous Campaign,2014-10-27,3
ID00003031,Email,Afternoon,7,5,Electronic,no,Previous Campaign,2014-11-30,4
ID00003032,SMS,Evening,7,1,Computer,no,SMS,2014-01-19,1
ID00003032,Call,Afternoon,5,3,Tv,no,SMS,2014-05-28,2
ID00003032,SMS,Morning,5,3,Tv,no,SMS,2014-03-06,3
ID00003032,SMS,Evening,5,3,Tv,no,SMS,2014-11-06,4
ID00003032,Call,Afternoon,6,3,Tv,no,SMS,2014-06-25,5
ID00003032,Email,Evening,5,3,Tv,no,SMS,2014-06-30,6
ID00003033,Email,Morning,4,1,Computer,no,Previous Campaign,2014-01-24,1
ID00003033,Call,Afternoon,4,3,Tv,no,Previous Campaign,2014-04-06,2
ID00003033,Call,Morning,1,3,Tv,no,Previous Campaign,2014-04-06,3
ID00003033,Email,Morning,1,3,Tv,no,Previous Campaign,2014-05-06,4
ID00003034,Email,Afternoon,1,1,Computer,no,SMS,2014-10-01,1
ID00003034,Email,Evening,1,6,Computer,no,SMS,2014-12-24,2
ID00003034,SMS,Afternoon,2,6,Computer,no,SMS,2014-12-25,3
ID00003034,Email,Morning,4,6,Computer,no,SMS,2014-12-29,4
ID00003035,Email,Morning,5,1,Computer,no,Previous Campaign,2014-01-26,1
ID00003035,Email,Afternoon,5,2,Computer,no,Previous Campaign,2014-04-26,2
ID00003035,Call,Morning,5,2,Computer,no,Previous Campaign,2014-04-05,3
ID00003035,Call,Morning,5,2,Computer,no,Previous Campaign,2014-10-05,4
ID00003035,Email,Morning,7,2,Computer,no,Previous Campaign,2014-05-20,5
ID00003036,SMS,Evening,6,1,Computer,no,Inbound call,2014-04-02,1
ID00003036,SMS,Morning,7,4,Tv,no,Inbound call,2014-03-07,2
ID00003036,Email,Morning,6,4,Tv,no,Inbound call,2014-10-07,3
ID00003036,Email,Morning,6,4,Tv,no,Inbound call,2014-07-20,4
ID00003036,Email,Afternoon,7,4,Tv,no,Inbound call,2014-08-30,5
ID00003037,SMS,Evening,6,1,Computer,no,Inbound call,2014-01-17,1
ID00003037,SMS,Afternoon,7,3,Tv,no,Inbound call,2014-05-30,2
ID00003037,Email,Evening,6,3,Tv,no,Inbound call,2014-08-06,3
ID00003037,SMS,Evening,7,3,Tv,no,Inbound call,2014-09-06,4
ID00003037,SMS,Morning,7,3,Tv,no,Inbound call,2014-06-17,5
ID00003038,Call,Morning,2,1,Computer,no,SMS,2014-01-20,1
ID00003038,Email,Afternoon,1,3,Tv,no,SMS,2014-05-26,2
ID00003038,Call,Morning,6,3,Tv,no,SMS,2014-01-06,3
ID00003038,Call,Evening,2,3,Tv,no,SMS,2014-07-06,4
ID00003039,Email,Evening,7,1,Computer,no,SMS,2014-02-28,1
ID00003039,Call,Afternoon,6,4,Tv,no,SMS,2014-11-07,2
ID00003039,Email,Evening,6,4,Tv,no,SMS,2014-07-28,3
ID00003039,SMS,Afternoon,7,4,Tv,no,SMS,2014-08-26,4
ID00003039,SMS,Evening,4,4,Tv,no,SMS,2014-08-31,5
ID00003040,Call,Morning,5,1,Computer,no,Inbound call,2014-02-16,1
ID00003040,Call,Morning,3,6,Computer,no,Inbound call,2014-06-12,2
ID00003040,Call,Afternoon,5,6,Computer,no,Inbound call,2014-08-12,3
ID00003040,Call,Afternoon,2,6,Computer,no,Inbound call,2014-12-13,4
ID00003040,Call,Morning,7,6,Computer,no,Inbound call,2014-12-15,5
ID00003040,SMS,Evening,7,6,Computer,no,Inbound call,2014-12-30,6
ID00003041,Call,Morning,1,1,Computer,no,Previous Campaign,2014-01-16,1
ID00003041,Email,Evening,1,4,Tv,no,Previous Campaign,2014-12-07,2
ID00003041,SMS,Evening,2,4,Tv,no,Previous Campaign,2014-08-31,3
ID00003041,Email,Morning,1,4,Tv,no,Previous Campaign,2014-09-25,4
ID00003042,Call,Evening,6,1,Computer,no,SMS,2014-03-17,1
ID00003042,SMS,Morning,1,2,Computer,no,SMS,2014-03-04,2
ID00003042,Call,Morning,7,2,Computer,no,SMS,2014-04-04,3
ID00003042,Email,Morning,5,2,Computer,no,SMS,2014-04-21,4
ID00003043,Email,Morning,5,1,Computer,no,SMS,2014-01-20,1
ID00003043,SMS,Evening,5,5,Electronic,no,SMS,2014-05-10,2
ID00003043,Email,Afternoon,7,5,Electronic,no,SMS,2014-10-24,3
ID00003043,SMS,Evening,6,5,Electronic,no,SMS,2014-05-11,4
ID00003043,Email,Evening,5,5,Electronic,no,SMS,2014-11-24,5
ID00003043,Email,Afternoon,1,5,Electronic,no,SMS,2014-03-12,6
ID00003044,Call,Evening,5,1,Computer,no,Inbound call,2014-01-21,1
ID00003044,SMS,Afternoon,6,2,Computer,no,Inbound call,2014-04-26,2
ID00003044,Call,Afternoon,4,2,Computer,no,Inbound call,2014-03-05,3
ID00003044,Email,Evening,5,2,Computer,no,Inbound call,2014-05-16,4
ID00003045,SMS,Morning,6,1,Computer,no,SMS,2014-05-03,1
ID00003045,SMS,Afternoon,7,3,Tv,no,SMS,2014-05-31,2
ID00003045,Email,Evening,5,3,Tv,no,SMS,2014-08-06,3
ID00003045,Email,Afternoon,6,3,Tv,no,SMS,2014-06-13,4
ID00003045,Email,Morning,6,3,Tv,no,SMS,2014-06-18,5
ID00003046,Email,Afternoon,4,1,Computer,no,SMS,2014-03-16,1
ID00003046,Email,Evening,1,3,Tv,no,SMS,2014-04-06,2
ID00003046,Call,Morning,1,3,Tv,no,SMS,2014-06-17,3
ID00003046,Email,Morning,1,3,Tv,no,SMS,2014-06-19,4
ID00003047,SMS,Morning,5,1,Computer,no,Previous Campaign,2014-11-01,1
ID00003047,SMS,Morning,6,5,Electronic,no,Previous Campaign,2014-10-10,2
ID00003047,SMS,Afternoon,7,5,Electronic,no,Previous Campaign,2014-10-18,3
ID00003047,Email,Afternoon,5,5,Electronic,no,Previous Campaign,2014-08-11,4
ID00003047,SMS,Morning,5,5,Electronic,no,Previous Campaign,2014-11-14,5
ID00003047,SMS,Evening,6,5,Electronic,no,Previous Campaign,2014-11-15,6
ID00003048,Call,Morning,6,1,Computer,no,Inbound call,2014-01-29,1
ID00003048,Email,Morning,4,4,Tv,no,Inbound call,2014-07-18,2
ID00003048,Email,Evening,4,4,Tv,no,Inbound call,2014-03-08,3
ID00003048,Email,Morning,3,4,Tv,no,Inbound call,2014-12-08,4
ID00003048,Email,Evening,1,4,Tv,no,Inbound call,2014-08-13,5
ID00003049,SMS,Morning,6,1,Computer,no,Inbound call,2014-11-03,1
ID00003049,Email,Morning,4,2,Computer,no,Inbound call,2014-04-27,2
ID00003049,SMS,Morning,6,2,Computer,no,Inbound call,2014-04-29,3
ID00003049,SMS,Morning,6,2,Computer,no,Inbound call,2014-03-05,4
ID00003049,Call,Afternoon,3,2,Computer,no,Inbound call,2014-05-16,5
ID00003050,SMS,Morning,5,1,Computer,no,Previous Campaign,2014-01-14,1
ID00003050,Call,Evening,7,4,Tv,no,Previous Campaign,2014-10-07,2
ID00003050,Email,Evening,5,4,Tv,no,Previous Campaign,2014-07-30,3
ID00003050,SMS,Afternoon,5,4,Tv,no,Previous Campaign,2014-12-08,4
ID00003050,SMS,Afternoon,5,4,Tv,no,Previous Campaign,2014-08-28,5
ID00003050,SMS,Morning,5,4,Tv,no,Previous Campaign,2014-09-20,6
ID00003051,Email,Evening,2,1,Computer,no,Previous Campaign,2014-02-15,1
ID00003051,SMS,Afternoon,3,4,Tv,no,Previous Campaign,2014-06-07,2
ID00003051,Call,Morning,2,4,Tv,no,Previous Campaign,2014-07-18,3
ID00003051,SMS,Evening,3,4,Tv,no,Previous Campaign,2014-12-08,4
ID00003051,Email,Evening,3,4,Tv,no,Previous Campaign,2014-09-20,5
ID00003052,SMS,Morning,7,1,Computer,no,Previous Campaign,2014-02-02,1
ID00003052,SMS,Evening,7,5,Electronic,no,Previous Campaign,2014-10-14,2
ID00003052,SMS,Morning,5,5,Electronic,no,Previous Campaign,2014-11-14,3
ID00003052,Call,Morning,6,5,Electronic,no,Previous Campaign,2014-11-24,4
ID00003053,SMS,Afternoon,5,1,Computer,no,SMS,2014-11-03,1
ID00003053,SMS,Morning,7,4,Tv,no,SMS,2014-07-28,2
ID00003053,SMS,Morning,2,4,Tv,no,SMS,2014-05-09,3
ID00003053,SMS,Evening,1,4,Tv,no,SMS,2014-09-18,4
ID00003054,Email,Morning,7,1,Computer,no,Inbound call,2014-03-15,1
ID00003054,Email,Morning,2,6,Computer,no,Inbound call,2014-12-15,2
ID00003054,Email,Afternoon,6,6,Computer,no,Inbound call,2014-12-17,3
ID00003054,Call,Evening,7,6,Computer,no,Inbound call,2014-12-17,4
ID00003054,Email,Afternoon,6,6,Computer,no,Inbound call,2014-12-18,5
ID00003055,SMS,Afternoon,5,1,Computer,no,Inbound call,2014-03-02,1
ID00003055,Email,Morning,6,5,Electronic,no,Inbound call,2014-10-25,2
ID00003055,Call,Morning,4,5,Electronic,no,Inbound call,2014-02-11,3
ID00003055,SMS,Morning,6,5,Electronic,no,Inbound call,2014-11-11,4
ID00003056,SMS,Evening,2,1,Computer,no,Previous Campaign,2014-05-01,1
ID00003056,Email,Afternoon,3,6,Computer,no,Previous Campaign,2014-12-15,2
ID00003056,Email,Afternoon,1,6,Computer,no,Previous Campaign,2014-12-17,3
ID00003056,Call,Afternoon,1,6,Computer,no,Previous Campaign,2014-12-20,4
ID00003056,SMS,Evening,1,6,Computer,no,Previous Campaign,2014-12-27,5
ID00003057,Call,Evening,3,1,Computer,no,SMS,2014-02-17,1
ID00003057,Email,Evening,7,2,Computer,no,SMS,2014-03-31,2
ID00003057,Email,Evening,1,2,Computer,no,SMS,2014-04-25,3
ID00003057,SMS,Evening,7,2,Computer,no,SMS,2014-05-23,4
ID00003058,Email,Afternoon,7,1,Computer,no,Inbound call,2014-03-17,1
ID00003058,Call,Evening,7,4,Tv,no,Inbound call,2014-07-21,2
ID00003058,SMS,Afternoon,3,4,Tv,no,Inbound call,2014-09-20,3
ID00003058,SMS,Morning,2,4,Tv,no,Inbound call,2014-09-21,4
ID00003059,Email,Afternoon,7,1,Computer,no,SMS,2014-06-01,1
ID00003059,SMS,Evening,5,6,Computer,no,SMS,2014-09-12,2
ID00003059,Email,Morning,7,6,Computer,no,SMS,2014-12-12,3
ID00003059,SMS,Morning,7,6,Computer,no,SMS,2014-12-13,4
ID00003059,Email,Afternoon,2,6,Computer,no,SMS,2014-12-13,5
ID00003060,Email,Evening,7,1,Computer,no,SMS,2014-01-22,1
ID00003060,Email,Evening,4,2,Computer,no,SMS,2014-06-04,2
ID00003060,Email,Evening,7,2,Computer,no,SMS,2014-04-23,3
ID00003060,Email,Evening,6,2,Computer,no,SMS,2014-08-05,4
ID00003061,Call,Morning,2,1,Computer,no,Previous Campaign,2014-01-18,1
ID00003061,Email,Morning,3,4,Tv,no,Previous Campaign,2014-04-08,2
ID00003061,Call,Afternoon,2,4,Tv,no,Previous Campaign,2014-08-19,3
ID00003061,SMS,Evening,3,4,Tv,no,Previous Campaign,2014-09-19,4
ID00003061,SMS,Afternoon,3,4,Tv,no,Previous Campaign,2014-09-25,5
ID00003061,Email,Morning,3,4,Tv,no,Previous Campaign,2014-09-25,6
ID00003062,Call,Morning,5,1,Computer,no,SMS,2014-02-27,1
ID00003062,Call,Evening,5,5,Electronic,no,SMS,2014-05-10,2
ID00003062,SMS,Evening,6,5,Electronic,no,SMS,2014-04-11,3
ID00003062,SMS,Evening,3,5,Electronic,no,SMS,2014-11-21,4
ID00003063,Call,Afternoon,5,1,Computer,no,Inbound call,2014-02-01,1
ID00003063,Email,Evening,6,2,Computer,no,Inbound call,2014-04-19,2
ID00003063,Call,Evening,6,2,Computer,no,Inbound call,2014-04-29,3
ID00003064,Call,Morning,3,1,Computer,no,Inbound call,2014-01-20,1
ID00003064,Call,Morning,1,4,Tv,no,Inbound call,2014-10-07,2
ID00003064,Call,Afternoon,2,4,Tv,no,Inbound call,2014-08-14,3
ID00003064,Call,Afternoon,2,4,Tv,no,Inbound call,2014-08-26,4
ID00003065,Email,Morning,1,1,Computer,no,Previous Campaign,2014-02-20,1
ID00003065,Call,Evening,4,5,Electronic,no,Previous Campaign,2014-12-11,2
ID00003065,Call,Morning,4,5,Electronic,no,Previous Campaign,2014-11-16,3
ID00003065,Call,Afternoon,1,5,Electronic,no,Previous Campaign,2014-11-30,4
ID00003066,Call,Afternoon,1,1,Computer,no,SMS,2014-01-30,1
ID00003066,Call,Morning,1,4,Tv,no,SMS,2014-11-07,2
ID00003066,Call,Morning,4,4,Tv,no,SMS,2014-08-28,3
ID00003066,SMS,Afternoon,4,4,Tv,no,SMS,2014-04-09,4
ID00003066,Email,Evening,1,4,Tv,no,SMS,2014-09-22,5
ID00003067,Email,Morning,1,1,Computer,no,Inbound call,2014-01-23,1
ID00003067,Call,Afternoon,2,6,Computer,no,Inbound call,2014-08-12,2
ID00003067,SMS,Morning,4,6,Computer,no,Inbound call,2014-12-12,3
ID00003067,Call,Afternoon,2,6,Computer,no,Inbound call,2014-12-21,4
ID00003067,SMS,Evening,4,6,Computer,no,Inbound call,2014-12-31,5
ID00003068,SMS,Evening,6,1,Computer,no,SMS,2014-02-24,1
ID00003068,Email,Evening,7,4,Tv,no,SMS,2014-07-19,2
ID00003068,SMS,Afternoon,6,4,Tv,no,SMS,2014-04-08,3
ID00003068,Call,Morning,7,4,Tv,no,SMS,2014-05-09,4
ID00003068,Call,Evening,5,4,Tv,no,SMS,2014-08-09,5
ID00003069,Call,Morning,7,1,Computer,no,Previous Campaign,2014-05-01,1
ID00003069,SMS,Morning,5,4,Tv,no,Previous Campaign,2014-03-08,2
ID00003069,SMS,Morning,7,4,Tv,no,Previous Campaign,2014-08-26,3
ID00003069,SMS,Morning,7,4,Tv,no,Previous Campaign,2014-09-13,4
ID00003069,Email,Morning,7,4,Tv,no,Previous Campaign,2014-09-14,5
ID00003069,Call,Afternoon,5,4,Tv,no,Previous Campaign,2014-09-18,6
ID00003070,Call,Afternoon,2,1,Computer,no,Inbound call,2014-03-19,1
ID00003070,SMS,Morning,2,2,Computer,no,Inbound call,2014-05-04,2
ID00003070,Call,Evening,2,2,Computer,no,Inbound call,2014-04-14,3
ID00003070,SMS,Afternoon,6,2,Computer,no,Inbound call,2014-03-05,4
ID00003070,SMS,Morning,4,2,Computer,no,Inbound call,2014-07-05,5
ID00003070,SMS,Afternoon,4,2,Computer,no,Inbound call,2014-05-22,6
ID00003071,Call,Evening,6,1,Computer,no,Inbound call,2014-02-03,1
ID00003071,SMS,Evening,6,5,Electronic,no,Inbound call,2014-10-16,2
ID00003071,Email,Morning,1,5,Electronic,no,Inbound call,2014-10-18,3
ID00003071,Email,Afternoon,5,5,Electronic,no,Inbound call,2014-10-22,4
ID00003071,Email,Morning,5,5,Electronic,no,Inbound call,2014-11-19,5
ID00003071,SMS,Afternoon,5,5,Electronic,no,Inbound call,2014-11-30,6
ID00003072,Call,Afternoon,4,1,Computer,no,Previous Campaign,2014-12-03,1
ID00003072,Call,Evening,1,3,Tv,no,Previous Campaign,2014-03-06,2
ID00003072,Call,Morning,3,3,Tv,no,Previous Campaign,2014-08-06,3
ID00003072,Call,Morning,1,3,Tv,no,Previous Campaign,2014-10-06,4
ID00003072,Call,Afternoon,1,3,Tv,no,Previous Campaign,2014-06-15,5
ID00003072,Call,Evening,1,3,Tv,no,Previous Campaign,2014-06-24,6
ID00003073,Email,Evening,5,1,Computer,no,Inbound call,2014-01-13,1
ID00003073,Email,Evening,7,3,Tv,no,Inbound call,2014-05-06,2
ID00003073,SMS,Evening,3,3,Tv,no,Inbound call,2014-06-06,3
ID00003073,SMS,Evening,6,3,Tv,no,Inbound call,2014-07-06,4
ID00003073,SMS,Afternoon,5,3,Tv,no,Inbound call,2014-06-19,5
ID00003074,Call,Morning,2,1,Computer,no,Previous Campaign,2014-01-30,1
ID00003074,SMS,Afternoon,1,4,Tv,no,Previous Campaign,2014-05-07,2
ID00003074,SMS,Afternoon,1,4,Tv,no,Previous Campaign,2014-11-07,3
ID00003074,SMS,Afternoon,3,4,Tv,no,Previous Campaign,2014-02-08,4
ID00003074,SMS,Evening,1,4,Tv,no,Previous Campaign,2014-04-09,5
ID00003074,SMS,Evening,1,4,Tv,no,Previous Campaign,2014-09-19,6
ID00003075,SMS,Afternoon,7,1,Computer,no,Inbound call,2014-01-31,1
ID00003075,SMS,Morning,6,5,Electronic,no,Inbound call,2014-09-29,2
ID00003075,Email,Afternoon,5,5,Electronic,no,Inbound call,2014-10-10,3
ID00003075,SMS,Afternoon,7,5,Electronic,no,Inbound call,2014-10-27,4
ID00003075,SMS,Afternoon,6,5,Electronic,no,Inbound call,2014-11-16,5
ID00003075,Call,Evening,3,5,Electronic,no,Inbound call,2014-11-24,6
ID00003076,Call,Morning,6,1,Computer,no,Previous Campaign,2014-01-20,1
ID00003076,Email,Morning,6,3,Tv,no,Previous Campaign,2014-01-06,2
ID00003076,Email,Morning,1,3,Tv,no,Previous Campaign,2014-06-20,3
ID00003076,Email,Morning,5,3,Tv,no,Previous Campaign,2014-06-27,4
ID00003077,SMS,Morning,7,1,Computer,no,Inbound call,2014-09-01,1
ID00003077,Email,Morning,5,3,Tv,no,Inbound call,2014-08-06,2
ID00003077,Email,Evening,4,3,Tv,no,Inbound call,2014-10-06,3
ID00003077,SMS,Afternoon,5,3,Tv,no,Inbound call,2014-06-18,4
ID00003078,Email,Afternoon,3,1,Computer,no,Previous Campaign,2014-02-25,1
ID00003078,Call,Afternoon,7,2,Computer,no,Previous Campaign,2014-03-29,2
ID00003078,Email,Afternoon,1,2,Computer,no,Previous Campaign,2014-03-31,3
ID00003078,SMS,Evening,2,2,Computer,no,Previous Campaign,2014-07-04,4
ID00003078,Email,Evening,5,2,Computer,no,Previous Campaign,2014-04-29,5
ID00003078,SMS,Evening,4,2,Computer,no,Previous Campaign,2014-05-05,6
ID00003079,Call,Afternoon,3,1,Computer,no,Previous Campaign,2014-06-02,1
ID00003079,Call,Morning,4,4,Tv,no,Previous Campaign,2014-07-16,2
ID00003079,SMS,Afternoon,1,4,Tv,no,Previous Campaign,2014-08-14,3
ID00003079,SMS,Morning,1,4,Tv,no,Previous Campaign,2014-09-18,4
ID00003080,Email,Evening,4,1,Computer,no,Previous Campaign,2014-10-01,1
ID00003080,Call,Evening,7,5,Electronic,no,Previous Campaign,2014-09-28,2
ID00003080,SMS,Afternoon,2,5,Electronic,no,Previous Campaign,2014-10-13,3
ID00003080,Call,Evening,6,5,Electronic,no,Previous Campaign,2014-03-12,4
ID00003081,Call,Morning,4,1,Computer,no,SMS,2014-01-29,1
ID00003081,Call,Evening,2,6,Computer,no,SMS,2014-12-27,2
ID00003081,Call,Evening,2,6,Computer,no,SMS,2014-12-27,3
ID00003081,Call,Morning,1,6,Computer,no,SMS,2014-12-28,4
ID00003081,SMS,Evening,1,6,Computer,no,SMS,2014-12-28,5
ID00003082,Call,Evening,2,1,Computer,no,Inbound call,2014-02-21,1
ID00003082,Email,Morning,4,5,Electronic,no,Inbound call,2014-09-28,2
ID00003082,Call,Morning,4,5,Electronic,no,Inbound call,2014-08-10,3
ID00003082,Call,Morning,1,5,Electronic,no,Inbound call,2014-11-15,4
ID00003082,Call,Afternoon,1,5,Electronic,no,Inbound call,2014-11-30,5
ID00003083,Email,Afternoon,7,1,Computer,no,Inbound call,2014-09-03,1
ID00003083,SMS,Afternoon,4,2,Computer,no,Inbound call,2014-03-30,2
ID00003083,Call,Evening,6,2,Computer,no,Inbound call,2014-03-31,3
ID00003083,Email,Evening,6,2,Computer,no,Inbound call,2014-04-29,4
ID00003084,Call,Afternoon,7,1,Computer,no,SMS,2014-01-17,1
ID00003084,Call,Morning,7,4,Tv,no,SMS,2014-07-25,2
ID00003084,SMS,Evening,2,4,Tv,no,SMS,2014-10-08,3
ID00003084,SMS,Morning,7,4,Tv,no,SMS,2014-08-13,4
ID00003084,Call,Afternoon,3,4,Tv,no,SMS,2014-08-14,5
ID00003084,Email,Morning,7,4,Tv,no,SMS,2014-12-09,6
ID00003085,Email,Morning,2,1,Computer,no,SMS,2014-02-14,1
ID00003085,Call,Evening,6,5,Electronic,no,SMS,2014-10-15,2
ID00003085,Call,Afternoon,3,5,Electronic,no,SMS,2014-10-20,3
ID00003085,Call,Morning,2,5,Electronic,no,SMS,2014-10-21,4
ID00003085,Call,Morning,2,5,Electronic,no,SMS,2014-10-27,5
ID00003086,SMS,Afternoon,1,1,Computer,no,SMS,2014-01-02,1
ID00003086,Email,Afternoon,4,2,Computer,no,SMS,2014-03-28,2
ID00003086,Email,Afternoon,1,2,Computer,no,SMS,2014-03-29,3
ID00003086,Call,Afternoon,3,2,Computer,no,SMS,2014-05-13,4
ID00003087,SMS,Afternoon,1,1,Computer,no,Inbound call,2014-05-01,1
ID00003087,Call,Afternoon,1,2,Computer,no,Inbound call,2014-03-21,2
ID00003087,Email,Evening,1,2,Computer,no,Inbound call,2014-03-23,3
ID00003087,SMS,Evening,1,2,Computer,no,Inbound call,2014-04-22,4
ID00003087,Call,Afternoon,7,2,Computer,no,Inbound call,2014-04-25,5
ID00003087,SMS,Morning,1,2,Computer,no,Inbound call,2014-03-05,6
ID00003088,Call,Evening,3,1,Computer,no,Inbound call,2014-02-01,1
ID00003088,SMS,Afternoon,4,5,Electronic,no,Inbound call,2014-10-14,2
ID00003088,Call,Morning,1,5,Electronic,no,Inbound call,2014-10-14,3
ID00003088,SMS,Morning,1,5,Electronic,no,Inbound call,2014-11-22,4
ID00003088,Call,Morning,4,5,Electronic,no,Inbound call,2014-11-27,5
ID00003088,Call,Morning,1,5,Electronic,no,Inbound call,2014-11-27,6
ID00003089,Email,Evening,6,1,Computer,no,Previous Campaign,2014-10-03,1
ID00003089,Email,Afternoon,7,2,Computer,no,Previous Campaign,2014-03-23,2
ID00003089,Email,Afternoon,3,2,Computer,no,Previous Campaign,2014-04-21,3
ID00003089,Call,Morning,7,2,Computer,no,Previous Campaign,2014-04-22,4
ID00003089,Email,Afternoon,7,2,Computer,no,Previous Campaign,2014-04-22,5
ID00003089,Call,Afternoon,7,2,Computer,no,Previous Campaign,2014-05-05,6
ID00003090,Call,Evening,6,1,Computer,no,Previous Campaign,2014-03-01,1
ID00003090,SMS,Afternoon,1,5,Electronic,no,Previous Campaign,2014-10-14,2
ID00003090,SMS,Evening,6,5,Electronic,no,Previous Campaign,2014-10-29,3
ID00003090,Call,Morning,6,5,Electronic,no,Previous Campaign,2014-11-19,4
ID00003091,SMS,Evening,6,1,Computer,no,Previous Campaign,2014-01-01,1
ID00003091,Call,Evening,5,2,Computer,no,Previous Campaign,2014-03-21,2
ID00003091,SMS,Evening,6,2,Computer,no,Previous Campaign,2014-12-04,3
ID00003091,SMS,Evening,5,2,Computer,no,Previous Campaign,2014-04-14,4
ID00003091,SMS,Afternoon,7,2,Computer,no,Previous Campaign,2014-07-05,5
ID00003092,Call,Morning,4,1,Computer,no,Previous Campaign,2014-02-02,1
ID00003092,SMS,Morning,4,3,Tv,no,Previous Campaign,2014-08-06,2
ID00003092,SMS,Morning,2,3,Tv,no,Previous Campaign,2014-06-14,3
ID00003092,Call,Evening,2,3,Tv,no,Previous Campaign,2014-06-18,4
ID00003092,SMS,Morning,3,3,Tv,no,Previous Campaign,2014-06-29,5
ID00003093,Email,Morning,1,1,Computer,no,Previous Campaign,2014-01-01,1
ID00003093,Call,Afternoon,3,3,Tv,no,Previous Campaign,2014-10-06,2
ID00003093,Email,Morning,3,3,Tv,no,Previous Campaign,2014-06-23,3
ID00003093,Email,Evening,2,3,Tv,no,Previous Campaign,2014-06-24,4
ID00003094,Call,Morning,7,1,Computer,no,Previous Campaign,2014-09-01,1
ID00003094,Email,Morning,7,3,Tv,no,Previous Campaign,2014-05-31,2
ID00003094,SMS,Evening,1,3,Tv,no,Previous Campaign,2014-07-06,3
ID00003094,Call,Morning,3,3,Tv,no,Previous Campaign,2014-06-18,4
ID00003094,Email,Morning,4,3,Tv,no,Previous Campaign,2014-06-28,5
ID00003095,SMS,Afternoon,5,1,Computer,no,Inbound call,2014-01-13,1
ID00003095,SMS,Morning,5,5,Electronic,no,Inbound call,2014-08-10,2
ID00003095,SMS,Morning,6,5,Electronic,no,Inbound call,2014-11-23,3
ID00003095,SMS,Evening,7,5,Electronic,no,Inbound call,2014-11-23,4
ID00003095,SMS,Evening,5,5,Electronic,no,Inbound call,2014-03-12,5
ID00003096,Call,Morning,1,1,Computer,no,Inbound call,2014-03-16,1
ID00003096,Call,Afternoon,7,2,Computer,no,Inbound call,2014-04-13,2
ID00003096,SMS,Morning,6,2,Computer,no,Inbound call,2014-04-28,3
ID00003096,SMS,Afternoon,7,2,Computer,no,Inbound call,2014-01-05,4
ID00003096,Email,Evening,7,2,Computer,no,Inbound call,2014-08-05,5
ID00003097,SMS,Afternoon,6,1,Computer,no,Previous Campaign,2014-01-16,1
ID00003097,Email,Afternoon,1,2,Computer,no,Previous Campaign,2014-01-04,2
ID00003097,SMS,Evening,6,2,Computer,no,Previous Campaign,2014-10-05,3
ID00003097,SMS,Afternoon,5,2,Computer,no,Previous Campaign,2014-05-22,4
ID00003098,Call,Evening,3,1,Computer,no,Inbound call,2014-02-24,1
ID00003098,Call,Morning,3,4,Tv,no,Inbound call,2014-07-09,2
ID00003098,Call,Evening,3,4,Tv,no,Inbound call,2014-09-16,3
ID00003098,SMS,Morning,4,4,Tv,no,Inbound call,2014-09-20,4
ID00003098,SMS,Evening,1,4,Tv,no,Inbound call,2014-09-20,5
ID00003099,Email,Evening,7,1,Computer,no,Previous Campaign,2014-03-14,1
ID00003099,SMS,Afternoon,7,5,Electronic,no,Previous Campaign,2014-09-27,2
ID00003099,Call,Afternoon,4,5,Electronic,no,Previous Campaign,2014-10-27,3
ID00003099,Call,Afternoon,6,5,Electronic,no,Previous Campaign,2014-06-11,4
ID00003099,Email,Evening,7,5,Electronic,no,Previous Campaign,2014-11-14,5
ID00003100,Call,Morning,4,1,Computer,no,Previous Campaign,2014-01-23,1
ID00003100,Call,Morning,5,2,Computer,no,Previous Campaign,2014-03-25,2
